Date,Close,Open,High,Low,Volume,log_return
9/13/2013,36098.07,36245.65,36339.51,36110.8,,-0.003494904
9/16/2013,35861.88,36098.07,36099.87,36038.15,,-0.006564508
9/17/2013,35851.38,35861.88,35960.98,35696.79,,-0.000292833
9/18/2013,35765.71,35852.59,35882.67,35708.57,,-0.002392447
9/19/2013,35891.91,35766.02,36004.61,35765.71,,0.003522309
9/20/2013,36188.72,35899.16,36196.02,35862.25,,0.008235546
9/23/2013,36088.64,36206.51,36207.32,36040.88,,-0.002769334
9/24/2013,36056.02,36088.64,36089.13,35965.53,,-0.000904294
9/25/2013,36142.44,36056.6,36211.12,36055.97,,0.002393958
9/26/2013,36158.04,36143.56,36216.12,36110.47,,0.000431532
9/27/2013,36436.98,36162.88,36438.11,36148.75,,0.007684862
9/30/2013,36585.08,36162.88,36585.08,36056.02,,0.004056314
10/2/2013,36908.06,36585.08,36908.06,36143.56,,0.008789448
10/3/2013,36831.03,36908.06,36831.03,36158.04,,-0.002089259
10/4/2013,36925.82,36436.98,36925.82,36436.98,,0.002570339
10/7/2013,36857.22,36925.82,36925.82,36585.08,,-0.001859506
10/8/2013,36904.52,36857.22,36925.82,36826.34,,0.001282508
10/9/2013,37259.65,36904.52,37259.65,36831.03,,0.009576935
10/10/2013,36962.63,37259.65,37259.65,36857.22,,-0.008003569
10/11/2013,36991.62,36857.22,37259.65,36857.22,,0.000783998
10/14/2013,37051.14,36991.61,37259.65,36904.52,,0.00160772
10/17/2013,37257.35,37051.14,37257.35,36962.63,,0.00555012
10/21/2013,37263.16,37339.14,37349.74,37201.61,,0.00015593
10/22/2013,37368.1,37263.16,37490.34,37251.58,,0.002812228
10/23/2013,37408.56,37368.1,37458.7,37265.17,,0.001082156
10/24/2013,37611.65,37408.56,37612.86,37369.13,,0.005414288
10/25/2013,37461.94,37611.53,37636.04,37426.96,,-0.003988359
10/28/2013,37278.34,37461.94,37611.65,37278.34,,-0.004913023
10/29/2013,37514.55,37278.34,37611.65,37278.34,,0.006316397
10/30/2013,37373.09,37514.55,37611.65,37278.34,,-0.003777931
10/31/2013,37622.74,37373.09,37633,37312.51,,0.006657728
11/1/2013,37765.82,37622.74,37792.79,37572.73,,0.003795806
11/4/2013,37937.61,37765.16,37937.61,37373.09,,0.004538508
11/5/2013,38054.23,37937.61,38054.23,37373.09,,0.003069279
11/6/2013,38125.18,38054.23,38125.18,38041.44,,0.001862709
11/7/2013,38125.91,38125.18,38265.79,38056.49,,1.91E-05
11/8/2013,37870.87,38125.91,38125.91,37870.87,,-0.006711889
11/11/2013,37898.3,37870.87,37902.49,37834.02,,0.000724041
11/12/2013,38293.59,37898.3,38293.59,37866.22,,0.010376263
11/13/2013,37949.11,38293.59,38293.59,37870.87,,-0.009036468
11/14/2013,37772.86,37949.11,38293.59,37772.86,,-0.004655196
11/15/2013,37883.53,37772.86,37937.61,37770.59,,0.002925598
11/18/2013,38053.75,37883.53,38064.32,37780.7,,0.004483181
11/19/2013,38255.86,38053.75,38315.14,38114.09,,0.005297117
11/20/2013,38815.64,38255.86,38815.64,38255.86,,0.014526507
11/21/2013,39119.88,38815.64,39151.66,38962.95,,0.007807519
11/22/2013,39246.05,39119.88,39250.93,39068.01,,0.003220025
11/25/2013,39222.02,39246.05,39246.64,39173.37,,-0.000612478
11/26/2013,38975.16,39222.02,39100.41,38839.66,,-0.006313804
11/27/2013,39011.31,38975.16,39012.65,38809.39,,0.000927084
11/28/2013,38928.65,39011.31,39011.44,38808.4,,-0.002121121
11/29/2013,38920.85,38928.65,38928.65,38812.4,,-0.000200387
12/2/2013,39045.07,38920.85,39045.07,38875.59,,0.003186523
12/3/2013,38955.42,39045.07,39126.78,38890.46,,-0.002298705
12/4/2013,38990.2,38955.42,39065.17,38909.7,,0.000892417
12/5/2013,38864.84,38990.2,39006.22,38797.09,,-0.003220347
12/6/2013,38738.15,38864.84,38835.71,38676.29,,-0.003265083
12/9/2013,38747.51,38738.55,38747.51,38545.75,,0.000241593
12/10/2013,38961.6,38747.51,38964.6,38505.45,,0.00551005
12/11/2013,38844.17,38961.6,38994.77,38810.39,,-0.003018544
12/12/2013,38841.49,38844.17,38841.49,38561.19,,-6.90E-05
12/13/2013,38831.59,38841.49,39372.9,38761.97,,-0.000254915
12/16/2013,39695.34,38831.59,39703.84,38638.88,,0.02199971
12/17/2013,39130.37,39763.61,39763.61,39109.45,,-0.014334909
12/18/2013,39383.33,39130.37,39383.33,39129.09,,0.006443738
12/19/2013,39760.43,39383.33,39861.7,39318.25,,0.009529566
12/20/2013,39562.75,39760.43,39652.28,39430.42,,-0.004984178
12/23/2013,39906.76,39562.75,39906.76,39562.75,,0.008657714
12/24/2013,39858.23,39906.76,39996.56,39816.39,,-0.001216825
12/27/2013,40231.68,39858.23,40248.85,39911.56,,0.009325837
12/30/2013,40472.13,40231.68,40516.77,40335.3,,0.005958844
12/31/2013,41329.19,40472.13,41329.19,40812.52,,0.020955441
1/2/2014,41228.49,41329.19,41505.77,41162.99,,-0.002439508
1/3/2014,41450.48,41228.49,41522.17,41064.69,,0.00536994
1/6/2014,41507.3,41450.48,41513.95,41240.18,,0.001369854
1/7/2014,41806.73,41507.3,41834.87,41240.51,,0.007188016
1/8/2014,41830.89,41806.73,42258.64,41666.08,,0.00057773
1/9/2014,41363.05,41943.28,41962.65,41295.91,,-0.011247092
1/10/2014,41480.62,41363.05,41480.62,40785.04,,0.00283836
1/13/2014,41441.19,41480.62,41534.44,41428.5,,-0.000951016
1/15/2014,41611.15,41441.19,41786.09,41301.95,,0.004092846
1/16/2014,41740.77,41611.15,41740.77,41598.55,,0.003110189
1/17/2014,41751.55,41740.77,41765.34,41641.51,,0.000258227
1/20/2014,41471.28,41836.12,41751.55,41441.19,,-0.006735437
1/21/2014,41931.63,41471.28,41956.04,41467.46,,0.011039295
1/22/2014,41469.94,41908.07,41667.06,41438.16,,-0.011071607
1/23/2014,41957.5,41469.94,41980.94,41468.03,,0.011688374
1/24/2014,41917.55,41957.5,42138.92,41866.09,,-0.000952608
1/27/2014,41650.14,41917.55,41953.96,41542.15,,-0.006399864
1/28/2014,41189.66,41650.14,41670.5,41178.34,,-0.011117476
1/29/2014,40792.07,41189.66,41024.12,40580.18,,-0.009699554
1/30/2014,40601.74,40792.07,40601.74,40208.78,,-0.004676777
1/31/2014,40571.62,40601.74,40642.82,40480.27,,-0.000742115
2/3/2014,41366.42,40571.62,41370.13,40571.62,,0.019400633
2/4/2014,41064.91,41366.42,41413.95,40754.99,,-0.007315455
2/5/2014,40878.71,41064.91,41080.71,40691.96,,-0.004544596
2/6/2014,40766.16,40878.71,40885.69,40642.29,,-0.002757064
2/7/2014,40773.5,40766.16,41366.42,40766.16,,0.000180035
2/10/2014,40647.8,40773.5,40778.39,40408.04,,-0.003087647
2/11/2014,40453.61,40647.8,40667.17,40415.39,,-0.004788828
2/12/2014,40278.82,40453.61,40453.61,40023.01,,-0.004330113
2/13/2014,39378.15,40278.82,40773.5,39378.15,,-0.022614679
2/14/2014,38767.29,39378.15,38767.29,38089.58,,-0.015634244
2/17/2014,38964.75,38768.38,39406.2,38720.08,,0.005080541
2/18/2014,38972.56,38964.75,39504.45,38658.82,,0.000200417
2/19/2014,39397.09,39211.29,39397.09,39024.54,,0.010834147
2/20/2014,38816.19,39397.09,39501.58,38544.43,,-0.014854528
2/21/2014,38295.74,38816.19,38816.48,38227.71,,-0.013498765
2/24/2014,38707.14,38287.2,38707.14,38187.57,,0.010685416
2/25/2014,39160.1,38707.14,39273.71,38707.14,,0.011634292
2/26/2014,38862.87,39160.81,39364.49,38791.27,,-0.007619075
2/27/2014,38885.93,38862.87,38910.19,38724.68,,0.000593192
2/28/2014,39558.89,38885.93,39585.96,38882.31,,0.017157959
3/3/2014,39564.43,39558.89,39610.5,39267.42,,0.000140035
3/4/2014,39199.41,39564.43,39625.62,38995.11,,-0.009268787
3/5/2014,39127.41,39199.27,39276.71,39038.21,,-0.001838451
3/6/2014,38944.62,39127.41,39130.32,38911.8,,-0.004682607
3/7/2014,38952.47,38944.62,38983.09,38718.52,,0.000201548
3/10/2014,39172.76,38952.47,39179.82,38949.67,,0.005639422
3/11/2014,39269.4,39172.76,39327.55,39071.91,,0.002463982
3/12/2014,39150.3,39269.4,39399.68,38928.17,,-0.003037504
3/13/2014,38503.65,39150.3,39150.75,38487.06,,-0.016655043
3/14/2014,38171.32,38503.65,38512.79,37892.03,,-0.008668594
3/17/2014,37888.47,38171.32,38171.37,37881.12,,-0.007437604
3/18/2014,37274.04,37888.47,37996.11,37193.61,,-0.016349738
3/19/2014,37136.6,37273.17,37728.91,37108.32,,-0.0036941
3/20/2014,37308.6,37136.6,37374.65,37111.19,,0.004620857
3/21/2014,37790.12,37308.6,37805.65,37383.42,,0.01282383
3/24/2014,37601.53,37790.49,37791.05,37494.3,,-0.005002952
3/25/2014,37728.5,37601.53,37738.93,37567.51,,0.003371036
3/26/2014,37820.22,37728.5,37820.22,37617.32,,0.002428103
3/27/2014,38186.93,37820.22,38187.36,37698.8,,0.00964943
3/28/2014,38331.78,38186.93,38363.49,37914.98,,0.003786007
3/31/2014,38748.01,38331.78,38748.01,38007.39,,0.010800083
4/1/2014,38383.05,38748.01,38801.22,38234.37,,-0.009463444
4/2/2014,38469.33,38379.29,38472.78,38354.55,,0.002245345
4/3/2014,38545.88,38469.33,38559.33,38450.97,,0.00198792
4/4/2014,38712.76,38545.88,38745.68,38465.15,,0.004320041
4/7/2014,38626.11,38712.76,38739.23,38563.39,,-0.002240789
4/8/2014,38881.76,38626.11,38881.76,38606.71,,0.006596773
4/9/2014,39017.66,38881.76,39027.67,38827.22,,0.003489118
4/10/2014,38969.26,39017.66,39025.91,38873.38,,-0.001241234
4/11/2014,39083.66,38969.26,39085.67,38836.5,,0.002931347
4/14/2014,38987.5,39083.66,39083.66,38856.81,,-0.002463395
4/15/2014,39217.65,38987.5,39219.82,38987.5,,0.005885819
4/16/2014,39298.97,39217.77,39334.88,39204.66,,0.002071409
4/17/2014,39311.6,39298.97,39341.5,39213.63,,0.000321331
4/22/2014,39016.55,39325.98,39443.09,39210.54,,-0.007533726
4/23/2014,39194.09,39022.25,39198.27,38866.92,,0.004540055
4/24/2014,39011.9,39194.09,39242.8,38922.79,,-0.004659242
4/25/2014,38898.14,39011.9,39078.47,38891.83,,-0.002920293
4/28/2014,38598.33,38857.01,38858,38547.62,,-0.007737423
4/29/2014,38487.25,38598.33,38664.74,38378.02,,-0.002881994
4/30/2014,38485.56,38480.6,38556.73,38361.39,,-4.39E-05
5/2/2014,38572.2,38485.56,38639.4,38109.91,,0.002248704
5/5/2014,38447.89,38572.2,38572.2,38379.37,,-0.003227992
5/6/2014,38474.07,38452.11,38514.81,38386.27,,0.00068069
5/7/2014,38579.39,38474.07,38588.72,38338.02,,0.002733688
5/8/2014,38640.43,38585.99,38648.52,38500.14,,0.001580942
5/9/2014,38554.19,38640.43,38648.16,38498.89,,-0.002234354
5/12/2014,38560.69,38554.19,38690,38530.2,,0.00016858
5/13/2014,38955.02,38560.69,38955.02,38560.29,,0.010174283
5/14/2014,39138.98,38955.02,39189.21,38941.61,,0.004711254
5/15/2014,38957.46,39138.97,39352.3,38922.44,,-0.00464862
5/16/2014,39022.1,38957.46,39049.2,38868.69,,0.001657871
5/19/2014,39007.4,39018.34,39073.97,38980.2,,-0.000376781
5/20/2014,39162.49,39007.4,39475.3,38987.16,,0.003968029
5/21/2014,39102.77,39162.49,39263.41,38895.74,,-0.001526092
5/22/2014,39552.99,39102.77,39552.99,39094.98,,0.011447983
5/23/2014,39831.83,39552.99,40294.2,39552.99,,0.00702505
5/26/2014,39755.47,39831.82,39875.05,39740.85,,-0.0019189
5/27/2014,40061.24,39755.46,40061.35,39668.06,,0.007661842
5/28/2014,40286.76,40061.24,40311.19,40061.24,,0.005613596
5/30/2014,41474.4,40286.75,41480.47,40285.87,,0.02905349
6/2/2014,41501.4,41474.39,41777.8,41362.62,,0.000650792
6/3/2014,41397.68,41501.39,41656.33,41359.39,,-0.002502321
6/4/2014,41627.42,41397.67,41667.48,41296.22,,0.005534244
6/5/2014,41570.09,41627.42,41863.03,41549.89,,-0.001378166
6/6/2014,41529.11,41570.07,41617.36,40977.9,,-0.000986291
6/9/2014,41642.55,41529.09,41700.95,41489.2,,0.002727854
6/10/2014,41521.42,41608.48,41621.63,41428.09,,-0.002913042
6/11/2014,41642.55,41521.4,41749.4,41472.67,,0.002913042
6/12/2014,41228.65,41642.56,41675.04,41199.93,,-0.009989078
6/13/2014,41517.1,41228.66,41685.35,41208.88,,0.006971988
6/16/2014,41449.51,41517.11,41517.37,41350.34,,-0.001629331
6/17/2014,41135.4,41449.52,41508.15,41128.12,,-0.007606995
6/18/2014,41171.47,41135.7,41359.77,41121.8,,0.000876476
6/19/2014,41068.93,41171.17,41235.9,40995.56,,-0.002493666
6/20/2014,41129.27,41068.95,41382.66,41068.95,,0.001468159
6/23/2014,41577.47,41129.29,41582.14,41121.57,,0.010838401
6/24/2014,41740.52,41577.49,41793.98,41577.49,,0.003913926
6/25/2014,41987.55,41740.54,41987.57,41545.97,,0.005900786
6/26/2014,41729.59,41987.12,41987.12,41685.53,,-0.006162676
6/27/2014,42187.62,41729.61,42265.75,41638.77,,0.010916344
6/30/2014,42482.48,42187.64,42482.49,41984.8,,0.006964943
7/1/2014,42611.3,42482.49,42649.56,42443.33,,0.003027721
7/2/2014,42609.75,42611.32,42735.16,42567.38,,-3.64E-05
7/3/2014,42686.86,42609.47,42704.17,42370.25,,0.001808044
7/4/2014,43031.81,42686.58,43046.58,42624.48,,0.008048465
7/7/2014,42758.02,43031.83,43113.09,42758.04,,-0.00638283
7/8/2014,42861.78,42758.04,42946.37,42071.19,,0.00242374
7/9/2014,43039.42,42861.8,43067.76,42758.96,,0.00413592
7/10/2014,43004.38,43039.45,43141.53,42710.88,,-0.000814469
7/11/2014,42832.82,43005.19,43075.85,42755.06,,-0.00399734
7/14/2014,42930.6,42832.85,42947.6,42709.49,,0.002280227
7/15/2014,42971.56,42930.63,43001.51,42907.61,,0.000953643
7/16/2014,43030.27,42971.59,43255.04,42954.63,,0.00136532
7/17/2014,42918.55,43030.3,43030.3,42862.4,,-0.002599688
7/18/2014,42891.82,42918.55,42944.42,42833.57,,-0.000623002
7/21/2014,42784.3,42891.85,42937.93,42768.29,,-0.002509919
7/22/2014,42664.95,42784.33,42876.98,42650.33,,-0.002793473
7/23/2014,42544.33,42664.98,42728.03,42533.96,,-0.002831149
7/24/2014,42529.74,0,42891.82,42529.74,,-0.000342995
7/25/2014,42285.82,42529.77,42543.61,42112.37,,-0.005751791
7/30/2014,42368.99,42285.85,42527.89,41858.73,,0.001964921
7/31/2014,42097.49,42369.02,42466.05,42039.06,,-0.006428608
8/1/2014,41934.4,42097.49,42107.39,41886.66,,-0.003881626
8/4/2014,41801.51,41934.43,41992.02,41704.38,,-0.003174029
8/5/2014,42292.93,41801.54,42373.72,41780.07,,0.011687469
8/6/2014,42339.84,42292.95,42444.17,42238.39,,0.001108554
8/7/2014,42612.33,42339.86,42615.04,42314.79,,0.006415161
8/8/2014,42598.46,42612.35,42674.99,42579.26,,-0.000325546
8/11/2014,42012.73,42598.47,42598.47,42007.5,,-0.013845435
8/12/2014,42092.73,42012.81,42168.36,42012.69,,0.001902374
8/13/2014,41863.6,42092.75,42111.9,41863.6,,-0.005458327
8/14/2014,41551.71,41753.21,41757.6,41545.85,,-0.007478039
8/15/2014,41380.05,41750.41,41784.29,41388.66,,-0.004139795
8/18/2014,41341.08,41379.49,41532.04,41303.67,,-0.000942202
8/19/2014,41812.14,41370.65,41728.38,41370.43,,0.011330049
8/20/2014,41789.56,41812.17,41844.7,41569.93,,-0.00054018
8/21/2014,41767.33,41789.58,41790.58,41441.62,,-0.000532093
8/22/2014,41564.19,41767.35,41767.35,41538.7,,-0.004875476
8/25/2014,41339.48,41564.21,41564.21,41311.73,,-0.005421004
8/26/2014,41235.25,41339.5,41392.99,41107.06,,-0.002524502
8/27/2014,41121.12,41235.27,41407.01,41025.86,,-0.002771615
8/28/2014,41359.87,41121.14,41362.03,41004.25,,0.005789229
8/29/2014,41532.33,41359.89,41595.29,41359.81,,0.004161073
9/1/2014,41398.05,41532.33,41557.57,41375.4,,-0.003238382
9/2/2014,41264.65,41398.05,41474.27,41034.21,,-0.003227577
9/3/2014,41207.79,41264.65,41371.94,41173.91,,-0.001378885
9/4/2014,41017.49,41207.79,41214.16,40961.71,,-0.004628755
9/5/2014,41160.62,41017.49,41163.27,40902.1,,0.003483413
9/8/2014,41214.81,41160.62,41248.49,41146.94,,0.001315684
9/9/2014,40868.02,41214.82,41224.07,40798.92,,-0.008449808
9/10/2014,40885.4,40868.02,40924.76,40815.26,,0.000425181
9/11/2014,40757.2,40885.4,40885.84,40658.06,,-0.00314052
9/12/2014,40672.94,40757.2,40824.97,40613.9,,-0.002069505
9/15/2014,40769,40672.94,40933.12,40620.42,,0.002358982
9/16/2014,40648.15,40769,40771.47,40379.2,,-0.002968664
9/17/2014,40729.49,40648.16,41118.89,40517.47,,0.001999076
9/18/2014,40683.45,40729.49,40745.5,40576.93,,-0.001131024
9/19/2014,41049.27,40683.45,41049.27,40612.76,,0.008951677
9/22/2014,40984.12,41049.27,41082.68,40703.86,,-0.001588378
9/23/2014,40537.2,40984.11,41048.81,40498.45,,-0.010964604
9/24/2014,40809.32,40537.2,40809.32,40339.14,,0.006690416
9/25/2014,40780,40809.32,40836.6,40345.73,,-0.000718722
9/26/2014,40819.72,40780,40864.53,40575.57,,0.000973533
9/29/2014,41105.38,40819.72,41140.21,40781.88,,0.006973715
9/30/2014,41210.1,41105.38,41214.53,40769.9,,0.002544359
10/2/2014,41135.56,41210.1,41272.9,41109.71,,-0.001810418
10/3/2014,41103.94,41135.56,41138.56,40730.33,,-0.000768974
10/8/2014,40995.02,41103.75,41216.9,40854.06,,-0.002653385
10/9/2014,40572.25,40995.02,41067.33,40560.89,,-0.010366261
10/10/2014,40444.39,40572.25,40578.86,40301.02,,-0.003156391
10/13/2014,40051.29,40444.39,40459.32,40051.29,,-0.009767061
10/14/2014,39681.71,40051.29,40051.94,39286.8,,-0.009270506
10/15/2014,39278.47,39681.71,39682.38,39258.9,,-0.010213845
10/16/2014,38490.67,39278.47,39278.47,37838.92,,-0.020260657
10/17/2014,38197.73,38490.67,38616.33,37790.92,,-0.007639784
10/20/2014,38662.65,38197.73,38888.83,38197.73,,0.012097928
10/21/2014,38776.67,38662.65,38848.33,38662.65,,0.002944759
10/22/2014,39113.62,38776.67,38994.26,38683.32,,0.008651967
10/23/2014,38979.3,38994.16,38994.16,38755.9,,-0.003440008
10/24/2014,38967.72,38979.3,39152.1,38692.48,,-0.000297125
10/27/2014,38724.15,38967.72,38984.37,38485.03,,-0.006270175
10/28/2014,38286.56,38724.15,38746.46,38199.43,,-0.011364516
10/29/2014,38148.18,38286.56,38299.25,38015.72,,-0.003620871
10/30/2014,37979.99,38148.18,38153.36,37810.67,,-0.004418608
10/31/2014,37550.24,37979.99,37983.19,37255.85,,-0.011379672
11/3/2014,37343.85,37550.24,37575.07,36842.87,,-0.00551153
11/4/2014,36744.46,37343.85,37365.05,36744.46,,-0.016180773
11/5/2014,35958.38,36744.46,36737.33,35872.17,,-0.021625307
11/6/2014,34494.93,35958.38,35958.38,34332.15,,-0.041549802
11/7/2014,33225.75,34304.46,34304.46,33063.84,,-0.037487179
11/10/2014,33224.84,33225.75,33234.28,32647.38,,-2.74E-05
11/11/2014,33670.75,33234.28,33683.59,33109.07,,0.013331719
11/12/2014,33967.48,33670.75,34125.36,33232.1,,0.008774088
11/13/2014,34515.47,33967.48,34515.47,33581.92,,0.016004033
11/14/2014,35381.02,34515.47,35381.02,34311.58,,0.024767889
11/17/2014,35488.8,35396.22,36102.33,35393.73,,0.003041636
11/18/2014,34896.5,35488.8,35500.07,34825.39,,-0.016830616
11/19/2014,34145.79,34902.59,34918.69,34145.79,,-0.021747239
11/20/2014,33428.76,33665.58,33701.23,32854.72,,-0.021222691
11/21/2014,33926.18,33428.76,33926.18,33114.15,,0.01477038
11/24/2014,33875.26,34235.87,34305.88,33773.88,,-0.001502033
11/25/2014,34115.84,33875.26,34115.84,33707.16,,0.007076838
11/26/2014,34583.29,34115.84,34712.9,34115.84,,0.013608825
11/27/2014,34705.48,34583.29,35006.34,34581.26,,0.003526982
11/28/2014,34543.05,34705.48,34809.76,34172.24,,-0.004691227
12/1/2014,33914.25,34555.39,34555.39,33889.88,,-0.018371092
12/2/2014,33550.73,33914.25,33949.44,33307.02,,-0.010776658
12/3/2014,33255.67,33550.73,33690.7,33204.57,,-0.008833343
12/4/2014,33175.78,33255.67,33435.7,33129.07,,-0.002405187
12/5/2014,33228.29,33175.78,33333.19,32828.1,,0.00158153
12/8/2014,33075.8,33228.29,33228.29,32824.37,,-0.004599724
12/9/2014,32932.49,33075.8,33129.7,32556.25,,-0.004342189
12/10/2014,32203.62,32932.41,32936.61,32150.7,,-0.02238084
12/11/2014,31062.03,32203.62,32220.81,30993.29,,-0.036092696
12/12/2014,30763.38,31062.03,31089.22,30208.32,,-0.009661151
12/15/2014,30492.3,30763.38,30772.59,30091.76,,-0.008850829
12/16/2014,29789.59,30492.3,30538.2,29770.25,,-0.023315189
12/17/2014,28961.67,29789.59,29791.45,28849.14,,-0.028185772
12/18/2014,29311.25,28961.67,29311.25,28414.5,,0.01199817
12/19/2014,30306.51,29311.25,30306.51,29311.25,,0.03339114
12/22/2014,31371.93,30306.51,31586.33,30304.87,,0.034551003
12/23/2014,32786,31371.93,32803.65,31370.41,,0.044088051
12/24/2014,34428.82,32786,34428.82,32786,,0.048892409
12/29/2014,34663.92,34428.82,35134.06,34421.54,,0.006805372
12/30/2014,34684.32,34664.4,35144.37,34243.72,,0.000588335
12/31/2014,34657.15,34684.32,35340.92,34149.8,,-0.000783658
1/5/2015,33943.29,34657.15,34657.26,33805.43,,-0.020812863
1/6/2015,32522.31,33943.29,33994.43,32507.38,,-0.042764876
1/7/2015,31167.54,32522.31,32522.31,31148.78,,-0.042549147
1/8/2015,30420.54,31167.54,31167.54,30418.91,,-0.02425913
1/9/2015,30143.02,30420.54,30704.34,30080.84,,-0.009164651
1/12/2015,30234.72,30160.3,30234.72,29353.54,,0.003037546
1/13/2015,29889.86,30218.82,30221.78,29445,,-0.01147164
1/14/2015,28740.61,29889.86,29937.53,28699.71,,-0.039208187
1/15/2015,28811.39,28740.61,29123.27,28726.61,,0.00245969
1/16/2015,29032.29,28811.39,29364.93,28811.39,,0.007637864
1/19/2015,29773.4,29034.89,29847.55,29034.89,,0.025206719
1/20/2015,29819.39,29773.4,30139.82,29743.63,,0.001543476
1/21/2015,29759.04,29819.39,29905.8,29743.12,,-0.002025902
1/22/2015,29687.93,29759.04,29773.74,29601.78,,-0.002392385
1/23/2015,29812.05,29687.93,29812.05,29687.93,,0.004172108
1/26/2015,29779.17,29812.05,29856.82,29572.64,,-0.001103518
1/27/2015,29859.06,29779.17,29920.08,29738.46,,0.002679156
1/28/2015,29907.66,29859.06,29988.46,29817.11,,0.001626324
1/29/2015,29642.38,29907.66,29922.47,29590.92,,-0.008909541
1/30/2015,29562.07,29642.38,29660.45,29465.66,,-0.002712973
2/2/2015,29882.28,29562.07,29884.28,29562.07,,0.010773542
2/3/2015,30018.35,29882.28,30300.75,29771.53,,0.004543199
2/4/2015,30617.96,30018.35,30668.44,30002.86,,0.019777904
2/5/2015,30200.97,30617.96,30682.77,30151.34,,-0.013712722
2/6/2015,29985.08,30200.97,30264.86,29968.74,,-0.007174118
2/9/2015,29360.55,29985.08,30055.86,29357.02,,-0.021047988
2/10/2015,29125.69,29360.55,29368.17,28965.68,,-0.008031334
2/11/2015,28721.27,29125.69,29127.44,28630.97,,-0.013982639
2/12/2015,27917.9,28721.27,28721.27,27905.55,,-0.028369903
2/13/2015,27585.26,27935.77,28038.5,27395.73,,-0.011986488
2/16/2015,27728.63,27585.26,27730.63,27423.51,,0.005183881
2/17/2015,28452.6,27728.63,28575.12,27680.14,,0.025774091
2/18/2015,29177.58,28452.6,29227.81,28452.6,,0.025161061
2/19/2015,29282.04,29177.58,29426.16,29074.94,,0.003573753
2/20/2015,29383.93,29282.04,29460.45,29036.52,,0.003473567
2/23/2015,29793.13,29383.93,29854.38,29383.93,,0.013829904
2/24/2015,30145.6,29793.13,30171.43,29790.46,,0.011761146
2/25/2015,30195.56,30167.54,30217.67,30050.76,,0.001655918
2/26/2015,30045.56,30195.56,30223.74,30019.95,,-0.004979997
2/27/2015,30103.81,30045.56,30154.53,29906.91,,0.001936845
3/2/2015,30267.18,30103.81,30267.18,30103.81,,0.005412215
3/3/2015,30601.13,30267.18,30606.38,30267.18,,0.010972979
3/4/2015,30614.93,30601.13,30741.34,30535.54,,0.000450862
